"voco vocare vocavi vocatus"	"vocō vocāre vocāvī vocātus"	"to call"	"to call; summon; name"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#voco"	"152"
"mater matris f."	"māter mātris f."	"mother"	"mother"	"1.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#mater"	"154"
"saepe"	"saepe"	"often"	"often"	"1.1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#saepe"	"155"
"aliquis aliquid and aliqui aliqua aliquod"	"aliquis aliquid and aliquī aliqua aliquod"	"someone, something; some, any"	"someone, something; some, any; si quis, si quid: anyone who, anything that"	"1.1"	"1"	"Pronoun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aliquis"	"156"
"contra"	"contrā"	"against, opposite (adv. and prep. +acc.)"	"facing; against, contrary to; face to face; in opposition; in turn"	"1.4"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#contrā"	"157"
"caput capitis n."	"caput capitis n."	"head, one’s life; capital punishment"	"head, one’s life; capital punishment"	"1.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#caput"	"158"
"copia copiae f."	"cōpia cōpiae f."	"abundance; troops"	"abundance; in pl., troops, forces; (+ gen.) opportunity for; use of, access to"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#copia"	"158"
"credo credere credidi creditus"	"crēdō crēdere crēdidī crēditus"	"to trust, believe"	"to trust, believe (+ dat.)"	"1.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#credo"	"158"
"coepi coepisse coeptum"	"coepī coepisse coeptum"	"to begin"	"to begin"	"1.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#coepi"	"161"
"vinco vincere vici victus"	"vincō vincere vīcī victus"	"to conquer"	"to conquer, overcome"	"1.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#vinco"	"162"
"gero gerere gessi gestus"	"gerō gerere gessī gestus"	"to bear, manage"	"to bear; manage, conduct; perform"	"1.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#gero"	"163"
"altus –a –um"	"altus –a –um"	"tall, high; deep"	"tall, high; deep"	"1.7"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#altus"	"163"
"puto putare putavi putatus"	"putō putāre putāvī putātus"	"to think"	"to think, suppose"	"1.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#puto"	"165"
"genus generis n."	"genus generis n."	"origin"	"descent, origin; race, stock; kind, sort"	"1.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#genus"	"167"
"periculum periculi n."	"perīculum perīculī n."	"danger"	"danger"	"1.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#periculum"	"167"
"equus equi m."	"equus equī m."	"horse"	"horse; steed"	"1.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#equus"	"167"
"proelium proelii n."	"proelium proeliī n."	"battle"	"battle"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#proelium"	"167"
"parvus –a –um minor –or –us minimus –a –um"	"parvus –a –um minor –or –us minimus –a –um"	"small"	"small, little, cheap; unimportant"	"1.1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#parvus"	"167"
"labor laboris m."	"labor labōris m."	"work"	"work; effort, hardship"	"1.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#labor"	"173"
"os oris n."	"ōs ōris n."	"mouth, face"	"mouth; face"	"1.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#os"	"173"
"ingens ingentis"	"ingēns ingentis"	"huge"	"huge; oustanding"	"1.10"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#ingens"	"173"
"mare maris n."	"mare maris n."	"sea"	"sea"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#mare"	"176"
"quisque quidque/quicque"	"quisque quidque/quīcque"	"each, every"	"each, every; each one, every one, everything; in apposition w. pl."	"1.2"	"1"	"Pronoun"	"Logeion"	"http://logeion.uchicago.edu/index.html#quisque"	"176"
"mille; millesimus –a –um"	"mīlle; mīllēsimus –a –um"	"1000, 1000th"	"1000, 1000th"	"1.9"	"1"	"Number"	"Logeion"	"http://logeion.uchicago.edu/index.html#mille;"	"176"
"gens gentis f."	"gēns gentis f."	"family, clan"	"nation, people; clan, family"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#gens"	"179"
"magis or mage"	"magis or mage"	"more"	"to greater extent, more nearly; rather, instead; more"	"1.12"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#magis"	"180"
"reliquus –a –um"	"reliquus –a –um"	"remaining"	"remaining, rest (of)"	"1.5"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#reliquus"	"181"
"super"	"super"	"over (adv. and prep. +acc.)"	"above, on top, over; upwards; moreover, in addition, besides; during (time); concerning; beyond"	"1.11"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#super"	"182"
"flumen fluminis n."	"flūmen flūminis n."	"river"	"river, stream; any flowing fluid; flood; onrush [adverso ~ => against current]"	"1.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#flumen"	"183"
"fugio fugere fugi fugiturus"	"fugiō fugere fūgī fugitūrus"	"to flee, escape"	"to flee, escape"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#fugio"	"183"
"regnum regni n."	"rēgnum rēgnī n."	"royal power, kingdom"	"royal power; power; control; kingdom"	"1.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#regnum"	"185"
"refero referre rettuli relatus"	"referō referre rettulī relātus"	"to bring back"	"to bring back; report"	"1.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#refero"	"185"
"vos vestrum/vestri"	"vōs vestrum/vestrī"	"you"	"you"	"1.10"	"1"	"Pronoun"	"Logeion"	"http://logeion.uchicago.edu/index.html#vos"	"185"
"oculus oculi m."	"oculus oculī m."	"eye"	"eye"	"1.4"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#oculus"	"188"
"scio scire scivi/scii scitus"	"sciō scīre scīvī/sciī scītus"	"to know"	"to know"	"1.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#scio"	"188"
"semper"	"semper"	"always"	"always"	"1.5"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#semper"	"190"
"itaque"	"itaque"	"and so therefore"	"and so, accordingly; thus, therefore, consequently"	"1.4"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#itaque"	"190"
"fortuna fortunae f."	"fortūna fortūnae f."	"fortune, chance"	"fortune, chance"	"1.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fortuna"	"192"
"mos moris m."	"mōs mōris m."	"custom"	"custom, practice, habit; mood, manner, fashion; character (pl.), behavior, morals"	"1.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#mos"	"193"
"simul"	"simul"	"at the same time"	"at same time; likewise; also; simultaneously; at once;  w. abl. (cum being omitted); as soon as, when"	"1.5"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#simul"	"193"
"spes spei f."	"spēs speī f."	"hope"	"hope"	"1.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#spes"	"195"
"iter itineris n."	"iter itineris n."	"journey"	"journey; road; passage, path; march [route magnum => forced march]"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#iter"	"196"
"vivo vivere vixi victurus"	"vīvō vīvere vīxī vīctūrus"	"to live"	"to live, be alive"	"1.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#vivo"	"196"
"legatus legati m."	"lēgātus lēgātī m."	"lieutenant, envoy"	"legate, envoy; lieutenant"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#legatus"	"198"
"apud"	"apud"	"near, in the presence of"	"at, near; at the house of, in the presence of, among (+ acc.)"	"1.1"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#apud"	"199"
"solus –a –um"	"sōlus –a –um"	"alone, only"	"alone, only"	"1.8"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#solus"	"200"
"ignis ignis m."	"ignis ignis m."	"fire"	"fire"	"1.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#ignis"	"201"
"eques equitis m."	"eques equitis m."	"horseman"	"horseman/cavalryman/rider; horsemen (pl.), cavalry; equestrian order; knight (abb. eq.); (wealthy enough to own his own horse); horse"	"1.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#eques"	"201"
"tollo tollere sustuli sublatus"	"tollō tollere sustulī sublātus"	"to raise; destroy"	"to lift, raise; destroy; remove, steal; take/lift up/away"	"1.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#tollo"	"201"
"paro parare paravi paratus"	"parō parāre parāvī parātus"	"to prepare"	"to prepare; furnish/supply/provide; produce; obtain/get; buy; raise; put up; plan"	"1.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#paro"	"204"
"malus –a –um"	"malus –a –um"	"bad, evil"	"bad, evil; unfavorable; (of battles) unsuccessful"	"1.8"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#malus"	"205"
"modo"	"modo"	"only, just now"	"provided that; only, just; now, just now"	"1.1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#modo"	"206"
"amo amare amavi amatus"	"amō amāre amāvī amātus"	"to love"	"to love"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#amo"	"207"
"vel"	"vel"	"or"	"or; either…or; even; (conj.), or implying indifference as to the alternative or choice, or, freq.; even, or whether, and; vel — vel, either — or"	"1.3"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#vel"	"207"
"mens mentis f."	"mēns mentis f."	"mind"	"mind; intention, purpose; attitude"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#mens"	"209"
"interficio interficere interfeci interfectus"	"interficiō interficere interfēcī interfectus"	"to kill"	"to kill"	"1.11"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#interficio"	"209"
"publicus –a –um"	"pūblicus –a –um"	"public"	"public; common, of the people/state; official [res publica => the state]"	"1.1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#publicus"	"211"
"pes pedis m."	"pēs pedis m."	"foot"	"foot [pedem referre => to retreat]"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#pes"	"212"
"amicus –a –um"	"amīcus –a –um"	"friendly (+dat.)"	"friendly (+ dat.)"	"1.1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#amicus"	"213"
"mons montis m."	"mōns montis m."	"mountain"	"mountain"	"1.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#mons"	"214"
"quia"	"quia"	"because"	"because"	"1.4"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#quia"	"215"
"frater fratris m."	"frāter frātris m."	"brother"	"brother"	"1.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#frater"	"216"
"consul consulis m."	"cōnsul cōnsulis m."	"consul"	"consul"	"1.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#consul"	"216"
"ceterus –a –um; often pl. ceteri –ae –a"	"cēterus –a –um; often pl. cēterī –ae –a"	"the other; the rest"	"the other, remainder, rest (of), remaining part (of); pl. the rest, the others"	"1.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#ceterus"	"216"
"pectus pectoris n."	"pectus pectoris n."	"chest, breast; heart"	"chest, breast; heart"	"1.4"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#pectus"	"219"
"dux ducis m. or f."	"dux ducis m. or f."	"leader"	"leader"	"1.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#dux"	"219"
"vero"	"vērō"	"certainly"	"in truth, in fact, certainly, truly, to be sure, surely, assuredly"	"1.2"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#vērō"	"219"
"opus operis n."	"opus operis n."	"work; need"	"work; need"	"1.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#opus"	"222"
"silva silvae f."	"silva silvae f."	"forest"	"wood, forest"	"2.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#silva"	"222"
"fama famae f."	"fāma fāmae f."	"rumor, fame"	"report, rumor; reputation, fame"	"1.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fama"	"222"
"morior mori mortuus sum"	"morior morī mortuus sum"	"to die"	"to die"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#morior"	"222"
"gravis grave"	"gravis grave"	"heavy"	"heavy, deep; important, serious; severe"	"1.1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#gravis"	"222"
"signum signi n."	"signum signī n."	"mark, impression, sign; watchword, password"	"mark, impression, sign, signal; standard"	"1.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#signum"	"227"
"pauci –ae –a"	"paucī –ae –a"	"few"	"few"	"1.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#pauci"	"227"
"ullus –a –um"	"ūllus –a –um"	"any"	"any"	"1.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#ullus"	"227"
"modus modi m."	"modus modī m."	"measure; manner"	"measure; limit; rhythm, meter; manner, way"	"1.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#modus"	"230"
"litus litoris n."	"lītus lītoris n."	"sea–shore"	"sea–shore"	"1.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#litus"	"231"
"propter"	"propter"	"because of"	"on account of, because of (+ acc.)"	"1.3"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#propter"	"231"
"ergo"	"ergō"	"therefore"	"therefore; well, then, now"	"1.10"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#ergō"	"231"
"numerus numeri m."	"numerus numerī m."	"number, amount"	"number, amount; body, collection, class; a measure (of verse)"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#numerus"	"234"
"telum teli n."	"tēlum tēlī n."	"spear"	"spear; weapon"	"1.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#telum"	"235"
"deinde or dein"	"deinde or dein"	"then, next"	"then/next/afterward; thereon/henceforth/from there/then; in next position/place"	"1.1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#deinde"	"236"
"verbum verbi n."	"verbum verbī n."	"word"	"word"	"1.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#verbum"	"236"
"igitur"	"igitur"	"therefore"	"therefore"	"1.3"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#igitur"	"238"
"senatus senatus m."	"senātus senātūs m."	"senate"	"senate"	"1.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#senatus"	"239"
"fides fidei f."	"fidēs fideī f."	"trust, faith"	"faith, trust; trustworthiness; confidence"	"1.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fides"	"240"
"prope propius proxime"	"prope propius proximē"	"near (prep. + acc.)"	"nearly, almost/nearest, next, immediately following; prep. + acc."	"1.6"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#prope"	"241"
"nemo neminis m. or f."	"nēmō nēminis m. or f."	"no one"	"no one"	"1.1"	"1"	"Pronoun"	"Logeion"	"http://logeion.uchicago.edu/index.html#nemo"	"242"
"ibi"	"ibī"	"there; then"	"in that place, there; then, thereupon"	"1.7"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#ibī"	"244"
"miser misera miserum"	"miser misera miserum"	"wretched, pitiable"	"wretched, pitiable, miserable"	"1.8"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#miser"	"244"
"loquor loqui locutus sum"	"loquor loquī locūtus sum"	"to speak"	"to speak"	"1.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#loquor"	"246"
"constituo constituere constitui constitutus"	"cōnstituō cōnstituere cōnstituī cōnstitūtus"	"to establish; decide"	"to set up, establish; decide"	"1.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#constituo"	"246"
"sto stare steti statum"	"stō stāre stetī statum"	"to stand"	"to stand; stand fast, endure"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#sto"	"248"
"ager agri m."	"ager agrī m."	"field"	"field"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#ager"	"248"
"oppidum oppidi n."	"oppidum oppidī n."	"town"	"town"	"2.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#oppidum"	"248"
"amicitia amicitiae f."	"amīcitia amīcitiae f."	"friendship"	"friendship"	"1.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#amicitia"	"251"
"cogo cogere coegi coactus"	"cōgō cogere coēgī coāctus"	"to drive together; compel"	"to collect, gather, round up, restrict, confine; force, compel; convene; congeal"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#cogo"	"252"
"moveo movere movi motus"	"moveō movēre mōvī mōtus"	"to move"	"to set in motion, stir (up), move"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#moveo"	"253"
"hic"	"hīc"	"here"	"here, in this place; at this time"	"1.12"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#hīc"	"253"
"provincia provinciae f."	"prōvincia prōvinciae f."	"province"	"province"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#provincia"	"256"
"auxilium auxili n."	"auxilium auxilī n."	"aid, help"	"aid, help; pl. auxiliary troops"	"1.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#auxilium"	"256"
"honor or honos honoris m. "	"honor or honos honōris m. "	"honor; office"	"honor, respect, glory; (political) office, post"	"1.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#honor"	"258"
"debeo debere debui debitus"	"dēbeō dēbēre dēbuī dēbitus"	"to owe; ought"	"to owe; ought"	"1.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#debeo"	"259"
"postquam"	"postquam"	"after"	"after"	"1.6"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#postquam"	"260"
"lex legis f."	"lēx lēgis f."	"law"	"law"	"1.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#lex"	"261"
"cura curae f."	"cūra cūrae f."	"care, concern"	"care, concern; anxiety"	"1.4"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#cura"	"261"
"fortis forte"	"fortis forte"	"brave; strong"	"brave; strong"	"1.7"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#fortis"	"261"
"sanguis sanguinis m."	"sanguis sanguinis m."	"blood"	"blood; family"	"1.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#sanguis"	"264"
"via viae f."	"via viae f."	"street"	"way, road, street"	"1.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#via"	"265"
"timeo timere timui"	"timeō timēre timuī"	"to fear"	"to fear, be afraid (of)"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#timeo"	"266"
"quantus –a –um"	"quantus –a –um"	"how great"	"how great; how much/many; of what size/amount/degree/number/worth/price"	"1.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#quantus"	"267"
"invenio invenire inveni inventus"	"inveniō invenīre invēnī inventus"	"to find, discover"	"to find, discover"	"1.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#invenio"	"267"
"fuga fugae f."	"fuga fugae f."	"flight"	"flight"	"1.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fuga"	"269"
"recipio recipere recepi receptus"	"recipiō recipere recēpī receptus"	"to take back"	"to keep back; recover; undertake; guarantee; accept, take in; take back"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#recipio"	"269"
